nama_ptn,akronim,kolom_0,kolom_1,url_sumber,scraped_at,nilai_rata_rata,nama_prodi,kolom_2,jenjang
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,87.06,Ekonomi Islam,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.78,Pendidikan Bahasa Inggris,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.77,Kimia,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.55,Biologi,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.34,Sastra Jepang,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.33,Matematika,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.29,Teknologi Bioproses,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.25,Sosiologi,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.21,Agribisnis (Psdku Kediri),,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.19,Ilmu Kelautan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,86.01,Pendidikan Bhs & Sastra Indonesia,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.95,Antropologi,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.93,Agroekoteknologi (Psdku Kediri),,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.87,Teknik Pertanian Dan Biosistem,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.74,Administrasi Pendidikan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.53,Manajemen Sumberdaya Perairan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.52,Teknik Pengairan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.44,Ilmu Perpustakaan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.44,Sastra Cina,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.41,Teknologi Hasil Perikanan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.3,Teknik Geofisika,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.23,Peternakan (Psdku Kediri),,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.21,Agrobisnis Perikanan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,85.02,Pendidikan Teknologi Informasi,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.99,Fisika,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.76,Budidaya Perairan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.7,Pendidikan Bahasa Jepang,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.5,Pemanfaatan Sumberdaya Perikanan,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.42,Instrumentasi,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.28,Sosial Ekonomi Perikanan (Psdku Kediri),,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.26,Akuakultur (Psdku Kediri),,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.14,Bahasa Dan Sastra Prancis,,S1
Universitas Brawijaya,UB,,,https://haipintar.com/rata-rata-nilai-snbp-ub/,2026-04-10 13:52:53,84.04,Seni Rupa Murni,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,82.6,Teknik Sipil,,D3
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.9,Teknik Mesin,,D3
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.73,Teknik Elektronika,,D3
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.48,Teknik Mineral,,D3
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.98,Pendidikan Dokter,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.95,Farmasi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.9,Ilmu Kesehatan Masyarakat,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.83,Ilmu Keperawatan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.77,Manajemen,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.48,Ilmu Hukum,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.13,Akuntansi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,87.02,Teknik Pertambangan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,86.81,Teknik Sipil,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,86.6,Sistem Informasi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,86.58,Pendidikan Guru Sekolah Dasar,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,86.53,Hubungan Internasional,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.98,Manajemen Administrasi Perkantoran,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.91,Ilmu Pemerintahan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.91,Pend. Bahasa Inggris,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.9,Ilmu Ekonomi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.53,Teknik Elektro,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.38,Bimbingan Konseling,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.29,Pend. Bhs. Sastra Ind. & Daerah,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.22,Ilmu Administrasi Negara,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,85.08,Pg Paud,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,84.73,Pend. Matematika,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,84.67,Teknik Mesin,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,84.35,Pend. Biologi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,84.11,Biologi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,84.06,Teknik Geologi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.95,Pend. Pancasila & Kewarganeg.,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.91,Ilmu Kelautan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.78,Pendidkan Jasmani Kesehatan Rekreasi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.46,Pend. Geografi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.42,Sosiologi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.35,Manajemen Pendidikan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.28,Statistika,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.22,Perencanaan Wilayah Dan Kota/Planologi,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,83.07,Pend. Fisika,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,82.76,Ilmu Kesejahteraan Sosial,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,82.23,Pend. Sejarah,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,82.08,Teknik Geofisika,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,81.64,Teknologi Pangan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,81.57,Matematika,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,81.42,Antropologi Sosial,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,81.29,Ilmu Perikanan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,81.18,Pend. Kimia,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.96,Kimia,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.73,Ilmu Perpustakaan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.55,Fisika,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.47,Ilmu Keolahragaan,,S1
Universitas Cenderawasih,UNCEN,,,https://haipintar.com/rata-rata-nilai-snbp-uncen/,2026-04-10 13:55:01,80.06,Pendidikan Kepelatihan Olahraga,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.85,Akuntansi Perpajakan,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.93,Manajemen Dan Administrasi Logistik,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.88,Teknik Infrastruktur Sipil Dan Perancangan Arsitektur,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.82,Informasi Dan Humas,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.36,Perencanaan Tata Ruang Dan Pertanahan,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.11,Teknologi Rekayasa Kimia Industri,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.94,Teknik Listrik Industri,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.45,Bahasa Asing Terapan,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.31,Teknologi Rekayasa Otomasi,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.25,Teknologi Rekayasa Konstruksi Perkapalan,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.15,Rekayasa Perancangan Mekanik,,D4
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,95.57,Kedokteran,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,94.39,Informatika,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.95,Hukum,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.79,Manajemen,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.68,Psikologi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.47,Teknik Geologi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.41,Keperawatan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.38,Kesehatan Masyarakat,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.27,Akuntansi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.25,Administrasi Bisnis,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.23,Ilmu Komunikasi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.19,Teknik Industri,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.15,Keselamatan Dan Kesehatan Kerja,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,91.1,Farmasi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,90.91,Teknik Sipil,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,90.66,Gizi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,90.39,Teknologi Pangan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,90.26,Hubungan Internasional,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,90.18,Bisnis Digital,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,90.12,Administrasi Publik,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.95,Teknik Komputer,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.78,Teknik Elektro,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.62,Teknik Mesin,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.61,Arsitektur,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.47,Teknik Kimia,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.38,Perencanaan Wilayah Dan Kota,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.23,Statistika,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.2,Ekonomi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.12,Ilmu Pemerintahan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,89.04,Sastra Inggris,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.9,Teknik Lingkungan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.87,Agribisnis,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.85,Kedokteran Gigi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.81,Peternakan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.51,Bioteknologi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.48,Agroekoteknologi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.47,Antropologi Sosial,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,88.07,Teknik Geodesi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.86,Sastra Indonesia,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.84,Teknik Perkapalan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.67,Bahasa Dan Kebudayaan Jepang,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.52,Ilmu Perpustakaan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.34,Matematika,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.29,Ekonomi Islam,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,87.03,Kimia,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.6,Biologi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.6,Ilmu Kelautan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.3,Oceanografi,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.3,Sejarah,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.27,Manajemen Sumberdaya Perairan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.06,Fisika,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,86.02,Administrasi Publik Kampus Rembang,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.97,Akuakultur,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.84,Teknologi Hasil Perikanan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.25,Teknologi Dan Bisnis Perikanan Dan Kelautan,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,85.2,Perikanan Tangkap,,S1
Universitas Diponegoro,UNDIP,,,https://haipintar.com/rata-rata-nilai-snbp-undip/,2026-04-10 13:52:25,84.23,Agribisnis Kampus Batang,,S1
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,90.7,Manajemen Informasi Kesehatan,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,90.04,Akuntansi Sektor Publik,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,89.94,Teknologi Rekayasa Perangkat Lunak,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,89.52,Pengelolaan Arsip Dan Rekaman Informasi,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,89.35,Manajemen Dan Penilaian Properti,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,89.0,Perbankan,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,88.82,Bisnis Perjalanan Wisata,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,88.54,Pembangunan Ekonomi Kewilayahan,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,88.32,Teknologi Rekayasa Internet,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,87.69,Bahasa Inggris,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,87.24,Teknologi Rekayasa Pelaksanaan Bangunan Sipil,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,87.02,Pengembangan Produk Agroindustri,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,86.94,Teknik Pengelolaan Dan Pemeliharaan Infrastruktur Sipil,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,86.89,Bahasa Jepang Untuk Komunikasi Bisnis Dan Profesional,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,86.88,Teknologi Rekayasa Mesin,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,86.85,Teknologi Rekayasa Elektro,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,86.65,Pengelolaan Hutan,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,86.19,Teknologi Survei Dan Pemetaan Dasar,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,86.16,Teknologi Veteriner,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,85.86,Sistem Informasi Geografis,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,85.83,Teknologi Rekayasa Instrumentasi Dan Kontrol,,D4
Universitas Gadjah Mada,UGM,,,https://haipintar.com/rata-rata-nilai-snbp-ugm/,2026-04-10 13:52:35,85.75,Teknik Pengelolaan Dan Perawatan Alat Berat,,D4
